偷偷藏不住,竹已,http://www.jjwxc.net/onebook.php?novelid=3676002,原创-言情-近代现代-爱情,女主,轻松,南芜双狗,完结,372127字,"['※实体书已出版上市，各平台均有售=v=', '十三岁那年，桑稚偷偷喜欢上一个男人。', '男人的模样冷淡慵懒，说起话来吊儿郎当的，经常来她家，一个下午窝在她哥哥房间里打游戏。', '偶尔见她进来送水果零食，也只是漫不经心地掀起眼皮，笑得像个妖孽：“小孩，你怎么回事啊？一见到哥哥就脸红。”', '*妖孽腹黑x乖张少女', '微博@小竹已']",情有独钟 励志人生 甜文,主角：桑稚，段嘉许 ┃ 配角： ┃ 其它：,少女暗恋成真
小凰不是仙,蜀客,http://www.jjwxc.net/onebook.php?novelid=902683,原创-言情-架空历史-爱情,女主,轻松,长篇*言情*二B风格之 天上人间,完结,184537字,"['神啊，救救我吧！', '（本书原名《神啊》）', '以上文案，表嫌它简单，此话代表了作者思想的精髓', '主要是，作者苦思文案一个时辰，无奈之际突然想起这句话，觉得太适合作者心情了，于是就用了', '表被第一章迷惑，此文男主是在下所有文内不同类型的。国庆大假前发文需要勇气，祝所有支持蜀客和此文的同学节日快乐！', '感谢北堂禾同学为此文制作封面！', '实体书有两版，分别为2011年初版和2016年典藏版，书店报亭和淘宝网、当当网均可购买，敬请大家留意盗版，谢谢支持本书的读者：）', '附：主要内容简介', '开天辟地古往今来哪只凤凰比她更倒霉？', '开场便是凤落天海被鸡欺，幸而遇见雅量高致俯瞰众生的凤王，进入神界过上饭来张口衣来伸手的好日子，更因祸得福吃了凤神内丹，化为人形，以为否极泰来，谁料变数突生。', '杀神转世的虚天魔帝，上古神威，睥睨六界，无人能制，天界流传着一个重新封印他的预言……', '一场欢喜，哭又笑，却是谁的阴谋，谁的智慧', '谢谢画女主角天真图的善檀同学：）', '新文欢迎捧场：']",灵魂转换 灵异神怪 天作之合 穿越时空,主角：田真 ┃ 配角：朝华君，天帝，魔神，文犀，路冰河，路小残 ┃ 其它：羽漠天宫，凤凰，杀神,"神啊，救救我吧！
 当当 京东"
格林童话,关心则乱,http://www.jjwxc.net/onebook.php?novelid=537964,衍生-言情-架空历史-西方衍生,女主,正剧,无从属系列,完结,731574字,[],情有独钟 爱情战争 青梅竹马,主角： ┃ 配角： ┃ 其它：,
[综]卡卡西，我还能抢救下！,三千琉璃,http://www.jjwxc.net/onebook.php?novelid=2308738,衍生-言情-架空历史-东方衍生,女主,轻松,看心情更,连载,2512920字,"['从前有一个人，她穿了。', '然后，她失忆了。', '就这么如同原住民般度过了九年岁月后，又因为吃太多而恢复了记忆。', '这个人就是我——宇智波带子。', '所以说……穿越成boss还顺带性转是个什么情况啊喂！！！（掀桌）', '宇智波带子（跪地抱大腿）：卡卡西，我真的还可以再抢救一下……【扯裤腿】', '卡卡西：……再见！', '宇智波带子（满地打滚）：真的不抢救吗？真的不抢救吗？你确定真的不抢救我吗？', '卡卡西：……', '他叹了口气，一把拎起某人的领子，拖走。', '——“走了，吊车尾。”', 'PS：本文不授权任何形式转载，本文为穿越宇智波带土的性转文，觉得这个雷的就不要勉强自己跳坑了，人生苦短，何必自虐；', 'PPS：本文天雷狗血金手指玛丽苏（大约），嘛，反正做好心理准备就对了。别和作者谈逻辑，从作者的智商出走后，逻辑它就死很多年了；', 'PPPS：本文纯属yy，如有雷同……话说这个不可能发生吧？咳，如有任何不适，请迅速点右上角的小叉叉逃生，谢谢合作；', '最后，感谢二柱子同学给我做的封面，萌萌哒，超可爱~~~', '琉璃的专栏，收藏了以后我开新文大家都会接到通知哦，喜欢我文风的收一个吧！']",火影 综漫 乡村爱情 穿越时空,主角：宇智波带子（是带子不是带土！） ┃ 配角：男神卡卡西 ┃ 其它：火影众,宇智波带土性转成了带子！
爱上狄仁杰,紫色如歌,http://www.jjwxc.net/onebook.php?novelid=27142,衍生-言情-古色古香-东方衍生,女主,轻松,平凡奇遇之 大唐情事,完结,51117字,"['九亿神州历朝历代中，', '我最欣赏的就是唐朝。', '无论自由开放的民风，', '还是如梦如幻的霓裳，', '有第一个真正的女皇，', '和睿智严明的狄仁杰。', '本文与原剧情有Ｎ多不符合，纯属YY之作，仅作娱己娱人之用，如阁下观看过程中有诸如呕吐、不适、中毒等等现象，请速速离去，并表示深切歉意。']",灵魂转换 穿越时空,主角：苏若，（小名：平凡，若若），狄仁杰 ┃ 配角：武媚娘，李君羡，钱小多，段无绝，碧莲 ┃ 其它：至尊红颜,九亿神州历朝历代中，我最欣
江山如画：典藏版,四叶铃兰,http://www.jjwxc.net/onebook.php?novelid=260419,原创-言情-古色古香-爱情,女主,正剧,古代长篇,完结,456059字,"['本文将于2014年11月19日星期三全本入V，入v章节从29章开始，特此通知。', '~~~~~~~~~~~~~~~~~~~~~~~~~~', '我的读者群：91684043', '《江山如画》（典藏版）将于2012年4月上市。', '赠送海报一张，正面图：', '******************', '四叶的新文《落月迷香》请多支持。地址：', 'http://www.jjwxc.net/backend/invite.php?inviteId=352622', '****************************************************************************', '四叶铃兰：晋江这个版本是最完整的版本。', '谢谢大家一路走来对四叶的支持和关心，今天江山终于可以全部连载到网上与所有喜欢它的朋友一同分享了。', '****************************************************************************']",乔装改扮 江湖恩怨 天之骄子 花季雨季,主角：方若兮 ┃ 配角： ┃ 其它：,年少轻狂，一统江山
皇后难为,我想吃肉,http://www.jjwxc.net/onebook.php?novelid=642861,衍生-言情-古色古香-东方衍生,女主,正剧,同言——完结文,完结,635470字,"['晋江真TM太抽了！', '本文3月10号入V，据说当天有三更，欢迎捧场^0^', '某肉的完结坑----', '某肉新坑', '下面是某肉的窝，欢迎来啃肉某肉的窝']",穿越时空 宫廷侯爵 清穿 灵魂转换,主角：那拉皇后 ┃ 配角：一干人等 ┃ 其它：,混迹清宫的日子
坏事多磨,那只狐狸,http://www.jjwxc.net/onebook.php?novelid=335403,原创-言情-古色古香-武侠,女主,轻松,古言仙侠,完结,600593字,"['本文讲述一个文也不行武也不行一心想做坏事的狗腿少女如何在天不时地不利人不合的情况下遭遇一众牛X配角的阻挠而阴错阳差变成一代武林翘楚的神奇经历。', '~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~', '感谢倾华流苏大人为本文做的封面~~~呵呵，问题是我是贴图白痴……囧，请将就～～～真的谢谢了～～～', 'RP提示：', '偶是个女人，偶写武侠，因此，这是娘娘腔的武侠。', '偶是个路人，偶写武侠，因此，这是路人很牛X的武侠。', '偶是个俗人，偶写武侠，因此，这其实是个很俗的武侠。', '偶是个笨人，偶写武侠，因此，这是阴谋诡计都很浅白的武侠。', '偶是个好人，偶写武侠，因此，这是死亡率很低的武侠。[这句请当偶没说过……]', '偶是不是个正常人，偶写武侠，因此，这不是正常的武侠……[这句最重要哈……]', '本文流程：', '卷一：悬疑破案 [女主视角为主]', '卷二：暴力恐怖 [女主视角+部分配角视角]', '卷三：虐恋情深 [上帝视角]', '卷四：玄幻武侠 [上帝视角]', '以上', '本文在读者大人们的厚爱之下，现以出版上市。当当和卓越均有销售~~~纸书版结局与网络版稍有不同，但均为HE，可放心观看~~~', '于是，我来吆喝一声~~~各位大人们，大家有闲钱的捧个钱场，没闲钱的捧个人场，要是都没兴趣，就常来看看~~~谢谢大家的支持~~~']",江湖恩怨 竞技,主角：左小小 ┃ 配角：很多 ┃ 其它：武侠、坏事多磨,其实做坏事也不是那么容易的……
老婆，你好！,月下蝶影,http://www.jjwxc.net/onebook.php?novelid=1081853,原创-言情-近代现代-爱情,女主,轻松,原创言情,完结,167729字,"['他不解的问，我有车有房有才有貌，有哪点不好？', '她回答，这些都是男人吸引小三的优点，有哪点好？', '他先是羞愧，继而反省说，我还忠心不二，上得厅堂下得厨房，会开车会铺床，你要出门我护航。', '她闻言沉痛道，那我也就勉为其难的不嫌弃你了。', '好男人不是让心爱的女人去斗小三，而是自觉踹开小三。', '其实这就是一篇狗血小白甜文，看文就图一乐，所以如果是爱看虐文的朋友，请慎重跳坑。', '另此故事情节纯属虚构，如有雷同，算他们生活幸福。', '本文于五月六号开VIP，入V当日三更，长评赠送积分，谢谢大家，此文晋江独家发表，谢绝转载，请以前转载走文的朋友，立即删文、撤文，谢谢支持！']",都市情缘 情有独钟 天作之合 甜文,主角：苏乐魏楚 ┃ 配角：陈月等 ┃ 其它：,忠犬老公护老婆
奔月,蜀客,http://www.jjwxc.net/onebook.php?novelid=1485737,原创-言情-架空历史-爱情,女主,正剧,长篇*言情*文艺风格*仙剑浮云之 系列二,完结,631712字,"['本书已出版，网店书店均有销售。因多次修正，网上仅晋江文学城为正式版本，其余皆为盗版，有人设、互动不同、描述重复或剧情不连贯的情况。实体书有细微差别，增加了两篇后续剧情番外。请网购的朋友多留评，谢谢大家支持！', '【文艺版小序】', '昨夜新娘，今生蹉跎。三日娇宠，铸风流神话，笑中泪多。且随他离合悲欢走一回，仙魔胜败任评说', '柳梢月上，执手相看，归去也，春秋寂寞。问来世几何', '为你痴傻，还你琴歌', '亲自开辟的世界，亲手制造的契机，为了守护的人，亲手将守护的人推向既定的命运终点。', '也许，他从一开始就不该选择走上这条注定孤独的路。', '这是一个“嚣张小萝莉 X 斗篷怪哥哥”的故事，与嫦娥的神话无关', '感谢支持蜀客的读者！', '感谢帮忙做封面的云梦落同学！', '感谢画亡月图的汤包同学！', '本文与', '是同系列姐妹篇，为其湾版番外《魔神归来》引出的后续故事，祝大家阅读愉快：）']",灵异神怪 情有独钟 虐恋情深,主角：柳梢 ┃ 配角：月，陆离，苏信，白衣诃那，洛歌，卓秋弦，商玉容，谢令齐等等（出场排名） ┃ 其它：重紫，仙侠，月神，神话，蜀客,"嚣张小萝莉+斗篷怪哥哥
 当当 京东"
天之骄女,梦溪石,http://www.jjwxc.net/onebook.php?novelid=1685246,原创-言情-近代现代-传奇,女主,轻松,丹凤朝阳,完结,321138字,"['她是道王李元庆嫡长孙女，陇西李氏之后，出身大唐皇族。', '一场大病让她韶华早逝，再次醒来却发现物是人非。', '一千多年的跨度，从高门贵女到三流小明星。', '生活在社会底层，需要处处看人白眼，貌似五光十色的娱乐圈，却到处充斥着潜规则。', '这落差真不是一般的大。', '阅读指南：本文纯属虚构，轻松小白，玛丽苏金手指全开【听说不这么写会有危险】，仅供博君一乐，如有雷同，实属巧合，请勿考据及对号入座，雷者慎入。', '《天之骄女》已经上市啦，当当上可购买实体书：', '推荐时间：', '——BL文，喜欢耽美的朋友不要错过，面瘫攻VS傲娇受，细水流长的文笔，三十年专注细腻柔情的南枝胖胖出品~']",古穿今 娱乐圈 时代奇缘,主角：桑盈 ┃ 配角：很多…… ┃ 其它：,大唐贵女变成三流明星
书虫在清朝的米虫生活,谨严,http://www.jjwxc.net/onebook.php?novelid=405415,原创-言情-古色古香-爱情,女主,轻松,穿越之 清穿,完结,295329字,"['女主:', '看书是广博的,深度是不够的;', '潜能是无穷的,惰性是坚强的.', '清水文,半架空,所以,女主不是历史人物,是凭空捏造的.四四还是那个四四,不会专宠一个女人,女主还是女主,最爱是自己,不会让一个男人挡住自己的天空.', '虽然知道清穿的文已经烂了,因为最近太无聊,又正好看了两篇四四的清穿文,都不错,所以,头脑发热,一冲动就又挖坑了.', '注意事项:', '1. V文是会的,不过象前一篇同人文一样,倒V,就是等完结了才会V上去,所以还是有成坑的可能,慎入.', '2. 谢绝砖块,霸王不要紧,蛋糕没所谓.不喜请绕道.', '3. 可能不会向前一篇更得那么勤快,因为对四四没有向对冰山那样长情,不过会尽力的.', '4. 历史学家请绕道.', '新挖同人坑：', '完结同人文:', '，', '完结科幻文：', '完结清穿文:']",清穿 灵魂转换 穿越时空 竞技,"主角：佟淑兰(佟佳氏淑兰),胤禛 ┃ 配角：康熙,胤祥,胤祯，胤禩，胤禟 ┃ 其它：佟淑兰(佟佳氏淑兰),胤禛",穿到四四家作米虫的书虫
随遇而安的樱花（网王同人）,谨严,http://www.jjwxc.net/onebook.php?novelid=351426,衍生-言情-近代现代-东方衍生,女主,轻松,同人之 网王,完结,236629字,"['爱情不是生活的全部,', '一个平凡的从来没想过要穿越的大龄女子穿了，成了柳生的妹妹。随遇而安的性格，一心只想要实现前世的梦想。爱情, 王子不在计划之列。', '所以，暧昧王道，全文结束时，说不定都没有男主，非天才型，网球，会看而已。', '因为等文,难熬,而开的坑, 会努力填完，但有成坑之嫌，慎入！', '第一次写同人文, 文笔有限, 娱己之作，严禁拍砖，不喜者请绕道。谢谢！', '完结文:', '新坑：']",网王 竞技,主角：柳生樱（枫飞） ┃ 配角：柳生比吕士、立海大 ┃ 其它：网王一干闪亮生物,柳生妹妹的奋斗史
瑞德罗特,多木木多,http://www.jjwxc.net/onebook.php?novelid=950773,衍生-言情-近代现代-东方衍生,女主,正剧,同人之 LV,完结,457377字,"['鲨鱼子GN为我画的封面，大图更可爱。', '【大图点此穿越】', '看不见的章节告诉我，我可以放在作者有话说里。目前有112-完结，如果还有，可以告诉我。', '概要：TR/原创女主角。从孤儿院开始，女主角是麻瓜。', '警告：玛丽苏倾向。黑化。', '本文地址：http://www.jjwxc.net/onebook.php?novelid=950773', '-----------', '读者起起写的悬疑版文案：', '这是史上最没有穿越人士意识的穿越者的故事。', '她花了比她的原住民朋友还要长一倍的时间才离开那个老鼠一样的人生。', '身为一个信奉自由的人，', '她成为女仆、佣人，底下的，悲惨的，廉价的，卑微的活着。', '直到她遇到了一场凶杀案，', '所有的人都死了，', '只有她活着......', '那个神秘的夜晚到底发生了什么？', '为什么凶手单单留下她的性命！', '为什么她会忘记那个夜晚？', '而后出现在她面前童年的同盟者，', '披着伪善、和蔼还有爱情的面具，', '到底想从她这里得到什么？', '她还没有意识到她已经进入了这个魔幻危险的世界，', '而她的未婚夫就是这个世界最大的BOSS！', '她将如何面对？', '敬请关注，葆斯的魔法世界！《瑞德罗特》', '读者墨夷*媛姬写的简洁版文案：', '这文其实是励志类的才对啊口胡！这是一个没有看过原著的完全不清楚自己穿到哪里的21世纪成功女白领莫名其妙的穿越到上个世纪最黑暗的年代坚强不屈，努力进取，逐渐从贫农奔小康然后进化为知识分子最后转型成功成为资本家的奋斗史啊口胡！', '【谢谢观赏~】']",,主角：葆丝，汤姆 ┃ 配角：其他 ┃ 其它：其他,年轻的伏地魔和麻瓜
[综]穿到猎人当作家,江山沧澜,http://www.jjwxc.net/onebook.php?novelid=2482518,衍生-言情-架空历史-东方衍生,女主,正剧,圈地自萌之 致伊尔迷与明哥,完结,480067字,['享乐至上的易瑶穿越到猎人后作的第一个大死就是碰了伊尔迷；第二个大死就是为了赚钱享乐，当了作家写了文字版海贼王，然后引来各大凶器……'],猎人 海贼王 少年漫,主角：易瑶 ┃ 配角：太多懒得写 ┃ 其它：,在二次元世界写小说
奥汀的祝福,君子以泽,http://www.jjwxc.net/onebook.php?novelid=527967,原创-言情-架空历史-爱情,女主,正剧,神话盛典之 北欧神话,完结,434112字,['我没有信仰。我的信仰就是你。当我爱上你，就是我最初，也是最后拥有信仰的时刻。'],幻想空间 奇幻魔幻 欢喜冤家 前世今生,主角：依娜，弗丽嘉 ┃ 配角：奥汀，洛基，西芙，索尔，提尔 ┃ 其它：北欧神话，阿西尔，华纳，阿斯加德，,"我没有信仰，我的信仰就是你。
 当当 京东"
无方少年游,四木,http://www.jjwxc.net/onebook.php?novelid=392920,原创-言情-古色古香-爱情,女主,正剧,古今双成之 第一篇文,完结,570613字,"['敬告：盗亦有道，您看了我的任何一篇文，喜欢也好讨厌也好，没必要特地来告诉我：）有错误、缺点敬请举例指导，中肯，我一定改正并努力做到下文更好：）', '无方经过多次修改，增加大幅度剧情，逐章修改各处细节，建议您来晋江阅读，这里才是唯一的范本：）网上那些会让您感觉到莫名其妙，连称呼都对不上，若有不解，概不解释：）', '预售地址', '当当预售', '囧囧预售', '无方平行空间里补写秋叶、冷双成恋爱过程的新故事，请大家多支持：', '痴念', '自荐新文（三年磨剑，古代传奇）：', '十年沉渊', '感谢匠声集团及代客泊书团队倾力打造的无方广播剧→：', '无方广播剧', '(我不会弄音频，只能提供链接)', '[几点告示，敬请留意]', '木头文下有个神经病（真病有锤）不定期来污染大家眼睛，已提交晋江，勿惊，摸摸，愉快看文哈~', '文案', '可能是冷漠太久，让他明白不了爱上一个人的感受；可能是权限太大，让他体会不到草芥阶层的艰辛与柔韧。当冷双成带着满身清寒从海上而来，两个冷漠的人撞开了一场命运对决。他们斗智斗力，平分秋色，虽为棋子，她却用机智果敢躲过了儒州之围、平定了三猿峡危机，成全了他一统北疆的历史，从此，他的冷酷狠毒在逐渐冰释。', '常出没的地方：']",,"主角：冷双成,秋叶 ┃ 配角：聂无忧、吴有、程香、林青鸾……众等 ┃ 其它：古装正版冷双成",铺天盖地的追杀和霸道的爱
流光十五年,priest,http://www.jjwxc.net/onebook.php?novelid=907663,原创-言情-近代现代-爱情,女主,轻松,长篇黑历史之 结构问题,完结,220017字,"['屈原伯伯说：举世皆浊我独清，举世皆醉我独醒。', '然后他悲愤地跳江了……', '这个故事告诉我们，即使很多时候，我们都梦想着与众不同，可还是会渴望着一个归属，属于一个特定的群体，作为一群有标签的人。', '因为人是群居动物。', '这只是一个讲述成长的故事，如果你的成长过程中，也有那么一段时间，是与周围的人格格不入的，感觉自己被孤立被边缘化，那这个故事就是为你写的。', '属性是励志文^_^温暖治愈系，来者是客，多谢捧场', '专栏，请自由包养', '望天，咱是个言情新人来着……以前一直写耽美，文中有她他错误，记得给瓦指出……']",天之骄子,主角：柳蓉，胡蝶，常露韵，梁雪 ┃ 配角： ┃ 其它：关于成长,游离在外、渴望归属的成长岁月
穿越之第一夫君（2021修正版）,蜀客,http://www.jjwxc.net/onebook.php?novelid=250152,原创-言情-架空历史-爱情,女主,正剧,长篇*言情*普通风格之 夜话江湖,完结,343063字,"['“何必找理由，大案小案不发愁”', '一场意外的穿越', '一群“神”与“人”的江湖', '一宗离奇的血案', '……', '标新立异的时代，美女俊男的故事已不再新鲜，然而，我还是渴望美丽并且不忍破坏它．只好虚构了一些心痛而完美的人和事．', '我终究不能免俗．', '本故事开局平平，穿越、言情、武侠、推理，应该四类占全了吧．多谢每一位读者，国庆期间发来，祝朋友们国庆愉快！（阅读时可以开音响，偶尔章节有背景音乐）', '此文发表于2007年，2012年2月1日上市，2020年晋江网络版大修，此为晋江最新大修版，十几年了呢，感谢所有支持过此书的读者：）', '抵制法货!抵制日货!']",恐怖 江湖恩怨 欢喜冤家 穿越时空,主角：杨念晴 ┃ 配角：何璧，李游，南宫雪 ┃ 其它：杨念晴，穿越，第一夫君,穿越江湖，血案连连
还珠之太后金安,月下蝶影,http://www.jjwxc.net/onebook.php?novelid=720166,衍生-言情-架空历史-东方衍生,女主,轻松,同人,完结,170395字,"['博君一笑的不成熟文章。', '本文于六月十五日开VIP，谢绝转载，请以前转载走文的朋友，立即删文、撤文，谢谢支持！对一路支持我的亲鞠躬~', '我的另外两文，欢迎围观^_^：', '??????', '??????↑我的专栏，点击进入。', '??????^_^路过收藏收藏一下吧~', '??????收藏我可以看到最新动态呦~', '??????多谢支持，鞠躬']",灵魂转换 宫廷侯爵 穿越时空,主角：荆央 ┃ 配角： ┃ 其它：,
最后的女神,君子以泽,http://www.jjwxc.net/onebook.php?novelid=1017751,原创-言情-架空历史-奇幻,女主,轻松,神话盛典之 北欧神话,完结,397996字,['为救回被劫走的未婚夫，顾安安进入了北欧神话中的神界，与神族王子公主将军骑士们发生了乱七八糟的关系……'],幻想空间 情有独钟 欢喜冤家 异世大陆,主角：顾安安 ┃ 配角：法瑟，贝伦希德，赫默， ┃ 其它：北欧神话，神族，人类，天籁纸鸢，奥汀的祝福,闪闪品牌，您的选择。
天启悠闲生活,看泉听风,http://www.jjwxc.net/onebook.php?novelid=622739,原创-言情-架空历史-爱情,女主,正剧,两宋元明之 架空,完结,419627字,"['一个平凡的现代女子穿越到古代的生活', '作者文笔琐碎，内容慢热，情节八卦狗血，讲的是古代家常里短的市井生活', '正在更新的新坑链接：', '星际悠闲生活', '古典修真完结文', '太素', '仙家悠闲生活', '古代言情完结文', '九重韶华', '玉堂金阙', '一路荣华', '春芳歇', '天启悠闲生活', '听风的专栏', '谢谢收藏', '听风的微博']",灵魂转换 布衣生活 种田文,主角：顾猫儿（华明明） ┃ 配角：顾福、南瓜、红菱、顾禄 ┃ 其它：种田文，市井生活,穿越到古代的平凡生活
双*******）,k*******n,http://www.jjwxc.net/onebook.php?novelid=407259,衍生-言情-近代现代-东方衍生,女主,轻松,网王系列之 卷二,完结,624210字,[],
[网王]森森翠微容,SISIMO,http://www.jjwxc.net/onebook.php?novelid=959891,衍生-言情-近代现代-东方衍生,女主,轻松,青春记之 甜,完结,169751字,"['她原以为会一直安定地坐在日式房屋的后廊上，赤着脚惬意地吃东西看漫画，唯有她心爱的猫咪奈奈子相伴，生活安定，阳光美好，没有梦想过与那些人有什么交集。', '远远地旁观着，带着小心翼翼的距离。', '可当邂逅真的来临，她还是迷失在那个风轻云淡的夏天。', '若那生机勃勃的森林，葱葱郁郁，青翠欲滴，漫过一整个夏日，带着些微的凉爽和惬意。', '嗨，我是森容。', '此文女大男小姐弟恋+师生恋，不能接受者请叉。', '此文CP为手塚，时间为高中时期，会有其他男配，但不会是其他王子，1V1，HE。', '此文温馨治愈系，会有些微狗血，不会完全抛弃网球。', '公告：', '[网王]森森翠微容 定制印刷 原版全部内容+已有番外 游乐园', '另，新加定制番外 1、生日快乐 2、那年十七岁（林', '~(≧▽≦)/~', '点击收藏：', '收藏此文章', '偶的专栏：>>', '←专栏求包养，~~o(>_', '我的完结文：', '猎人BG同人《[猎人]七秀如意》', 'HP耽美同人《[HP]万花苏茗》', '叶孤城耽美同人《明微》', '神雕同人《神雕之芙面桃花》', '12.27日起更→', '猎人同人《[猎人]轻红×飞蓝》']",网王 情有独钟 穿越时空 近水楼台,主角：森容，手塚国光 ┃ 配角：森?兀?２壳а簦?忠祝??踔? ┃ 其它：网王，温馨文,夏日的温馨爱情记事。
何以笙箫默(全文地址见内),顾漫,http://www.jjwxc.net/onebook.php?novelid=2456,原创-言情-近代现代-爱情,女主,正剧,完结文,完结,79027字,"['全文请到', 'http://www.jjwxc.net/onebook.php?novelid=55648', '观看：）', '谢谢', '此处为网络版', '文案', '有一次他被她跟烦了，板着脸问：“赵默笙，你为什么老是跟着我？”', '她睁大眼睛：“以琛，是你笨还是我笨，哎，你那么聪明，一定是我笨了，我怎么这么失败，追了半天人家都不知道我在干什么！”', '×××××××××××××××××××××××××××××××××××××', '新封面，朴素版：）']",都市情缘,主角： ┃ 配角： ┃ 其它：,fontstyle=BACKG
包子造人计划（网王）,雾矢翊,http://www.jjwxc.net/onebook.php?novelid=1568796,衍生-言情-近代现代-东方衍生,女主,轻松,黑历史之 醉流年·不二,完结,332938字,"['不二周助并不是个相信奇迹的人，可是有一天，一个有着亚麻色头发与冰蓝色眼眸的孩子出现在他面前，笑眯眯地叫着他“爸爸”时，奇迹出现了。', '很小很软的孩子，珍珠白的肌肤，穿着白色狩衣红色灯笼裤，呆萌呆萌的表情。', '却让所有看到那个孩子的人惊悚了。', '小包子说：“爸爸，你快点将妈妈拖上床将小哉生出来吧！”', 'PS：嗯，这篇依然是萌萌包子文，欢迎跳坑~~', 'PSS：表被开头骗了，这真的是一篇萌萌包子文滴~~', '依旧是那句话：', '“不二周助，你儿子喊你回家吃饭啦~~”', '新文，欢乐古言文：']",网王 花季雨季 穿越时空,主角：不二周助、不二御哉、早见姀栽 ┃ 配角：手冢国光，大石秀一郎、菊丸英二、千草七月 ┃ 其它：萌萌包子文~~,不二，你儿子喊你回家吃饭啦~~
穿越市井田园,桃花露,http://www.jjwxc.net/onebook.php?novelid=761174,原创-言情-古色古香-爱情,女主,正剧,已完结的古代文之 田园生活,完结,624102字,"['桃花的小院，求包养！', '大桃花的重生90年虐渣复仇种田文，看乖乖女逆袭变大灰狼，虐渣迎娶忠犬学霸', '宁做恶人', '美人儿们，你们太油菜了，我太爱乃们啦，来么么么么！', '笛子亲为妙妙、无暇、小山各写了诗词：', '唐妙：', '福禄人钦非可求，欲话前缘问根由。', '善根终能得善果，莫笑英雄眼前愁。', '不向朱门寻富贵，却折桃枝插蓬头。', '休夸金帛功名好，且共桑榆燕子楼。', '无暇：', '质本观音柳，偏倚雕朱楼。', '红消绿深处，韶华却白头。', '无心逐名利，只为天伦忧。', '难乞瓶中露，一饮忘前愁。', '萧朗：', '生长富贵豪门，偏恁情深。', '望前世，谁曾见？真真幻幻，依稀故人。', '人言道蓬莱瑶台称景胜。', '俺却说，怎比那，桃开如霞，水绕东村。', '书虫亲的诗：', '山间缤纷展桃花 ，骨柳遥慕自风华；', '桃花山下子累累，晓风别岸柳无暇', '墨渊亲的诗：', '水绕萧山绯色艳，清风明月柳无暇，', '贪念欢颜忍离意，他乡梦里恋桃花', '公告：大桃花开新文了。新坑：锦绣官路，官场种田文。']",布衣生活 情有独钟 穿越时空 种田文,主角：唐妙 ┃ 配角：唐文清，高氏，大梅，杏儿 ┃ 其它：小宅门，一家子，家长里短，穿越，田园，市井,看古代的市井田园
宝*******话,水*******沙,http://www.jjwxc.net/onebook.php?novelid=128864,原创-言情-古色古香-惊悚,女主,轻松,灵异鬼怪之 卷一,完结,599060字,[],
